category,precision,recall,f1-score,support
1354,0.5217391304347826,0.0805369127516778,0.1395348837209302,149.0
1355,0.3571428571428571,0.0666666666666666,0.1123595505617977,75.0
1356,0.7878787878787878,0.3939393939393939,0.5252525252525253,264.0
1357,0.1081081081081081,0.1756097560975609,0.1338289962825279,205.0
1358,0.5,0.0337078651685393,0.0631578947368421,89.0
1359,0.4166666666666667,0.078125,0.131578947368421,64.0
1360,0.2112068965517241,0.2634408602150537,0.2344497607655502,186.0
1361,0.4307116104868914,0.6804733727810651,0.5275229357798165,169.0
1362,0.38,0.1583333333333333,0.2235294117647059,120.0
1363,0.0,0.0,0.0,47.0
1364,0.4444444444444444,0.1111111111111111,0.1777777777777777,72.0
1365,0.4675324675324675,0.2033898305084746,0.2834645669291338,177.0
1366,0.3571428571428571,0.0549450549450549,0.0952380952380952,182.0
1367,1.0,0.0096153846153846,0.019047619047619,104.0
1368,0.6447368421052632,0.2268518518518518,0.3356164383561643,216.0
1369,0.2,0.034090909090909,0.058252427184466,88.0
1370,0.6666666666666666,0.0188679245283018,0.036697247706422,106.0
1371,0.0,0.0,0.0,46.0
1372,0.2708333333333333,0.1232227488151658,0.1693811074918566,211.0
1373,0.1366120218579235,0.1428571428571428,0.1396648044692737,175.0
1374,0.3455497382198952,0.4125,0.376068376068376,160.0
1375,0.5714285714285714,0.0248447204968944,0.0476190476190476,161.0
1376,0.5294117647058824,0.1475409836065573,0.2307692307692307,305.0
1377,0.5032258064516129,0.4020618556701031,0.4469914040114613,194.0
1378,0.2222222222222222,0.0816326530612244,0.1194029850746268,49.0
1379,1.0,0.024390243902439,0.0476190476190476,123.0
1380,0.1682464454976303,0.3776595744680851,0.2327868852459016,188.0
1381,0.4693877551020408,0.2911392405063291,0.359375,79.0
1382,0.0785714285714285,0.3211678832116788,0.1262553802008608,137.0
1383,0.2777777777777778,0.1442307692307692,0.1898734177215189,208.0
1384,0.8333333333333334,0.0602409638554216,0.1123595505617977,83.0
1385,0.126865671641791,0.1140939597315436,0.1201413427561837,149.0
1386,0.3142857142857143,0.1182795698924731,0.171875,93.0
1387,0.358974358974359,0.0786516853932584,0.1290322580645161,178.0
1388,0.2534246575342466,0.4933333333333333,0.334841628959276,150.0
1389,0.0,0.0,0.0,42.0
1390,0.325,0.0817610062893081,0.1306532663316583,159.0
1391,0.4117647058823529,0.0921052631578947,0.1505376344086021,76.0
1392,0.25,0.037037037037037,0.064516129032258,81.0
1393,0.6764705882352942,0.2072072072072072,0.3172413793103448,111.0
1394,0.1239669421487603,0.1630434782608695,0.1408450704225352,92.0
1395,0.0875,0.2763157894736842,0.1329113924050633,76.0
1396,0.4705882352941176,0.0683760683760683,0.1194029850746268,117.0
1397,0.2560975609756097,0.1257485029940119,0.1686746987951807,167.0
1398,0.2631578947368421,0.5113636363636364,0.3474903474903474,88.0
1399,0.25,0.0238095238095238,0.0434782608695652,42.0
1400,0.4534883720930232,0.1921182266009852,0.2698961937716262,203.0
1401,0.2,0.0588235294117647,0.0909090909090909,34.0
1402,0.6176470588235294,0.1296296296296296,0.2142857142857142,162.0
1403,0.2307692307692307,0.0129310344827586,0.0244897959183673,232.0
1404,0.4,0.0862068965517241,0.1418439716312056,116.0
1405,0.1933085501858736,0.2954545454545454,0.2337078651685393,176.0
1406,0.5,0.0566037735849056,0.1016949152542373,159.0
1407,1.0,0.0377358490566037,0.0727272727272727,53.0
1408,0.3930348258706467,0.43646408839779,0.4136125654450261,181.0
1409,0.4022988505747126,0.2215189873417721,0.2857142857142857,158.0
1410,0.3448275862068966,0.0571428571428571,0.0980392156862745,175.0
1411,0.475095785440613,0.5688073394495413,0.5177453027139874,218.0
1412,0.3413897280966767,0.4767932489451477,0.3978873239436619,237.0
1413,0.0806100217864923,0.2466666666666666,0.1215106732348111,150.0
1414,0.4435483870967742,0.2925531914893617,0.3525641025641026,188.0
1415,0.4696969696969697,0.3492957746478873,0.4006462035541195,355.0
1416,0.8,0.0392156862745098,0.0747663551401869,204.0
1417,0.0438564697354113,0.4583333333333333,0.0800529275554085,264.0
1418,0.5246913580246914,0.3333333333333333,0.4076738609112709,255.0
accuracy,0.2441422081471846,0.2441422081471846,0.2441422081471846,0.2441422081471846
macro avg,0.3759979878436632,0.2087294055106192,0.2209476051505435,212196.0
weighted avg,0.4002457869234785,0.2441422081471846,0.2557514282556596,212196.0
